property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10004952,,Beveren,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,,,,,,,,2023,False,,,
10004953,,Beveren,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,,,,,,,,2023,False,,,
10004954,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4596

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004955,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4595

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,299000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004956,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4594

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,315000,FOR_SALE,APARTMENT,APARTMENT,2,89,,,,,False,True,21,,,,,,2023,,AS_NEW,0,
10004959,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4591

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004960,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4590

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004961,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4589

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004962,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4588

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004963,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4587

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004964,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4586

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,309000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004965,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en/of tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4575

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10004966,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en/of tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4574

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,88,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10004967,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4572

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,94,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10004968,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 2 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Elke appartement is voorzien van parkeermogelijkheid en mogelijkheid om bij aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van +/- 7000 m².  Elke entiteit heeft een gezellig terras en tuin, perfect zuid-west georiënteerd. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis” .

reeds 25% verkocht.

referentie: 4573

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,94,,,,,False,True,,,,,,,2023,,AS_NEW,0,
10004970,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4584

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,309000,FOR_SALE,APARTMENT,APARTMENT,2,92,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004976,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4578

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10005007,"Dit recent dakappartement kan u terugvinden in één van de voornaamste centrumstraten van Ronse, de Peperstraat, en biedt een uiterst comfortabel gevoel door alle faciliteiten op wandelafstand, namelijk: grote markt (2x markt per week), slagerij, bakker, Proxy Delhaize binnen een straal van 100m.  Indeling: inkom, gezellige leefruimte met toegang tot het terras (zuid-gericht, ganse dag zon), eetruimte met volledig geïnstalleerde open-keuken, volwaardige slaapkamer, badkamer, apart toilet en praktische berging (recente CV-ketel gas). Tot slot vervolledigd de gemeenschappelijke containerberging en de fietsenstalling op het gelijkvloers deze eigendom. MEPC: 184kWh/m². TROEVEN: centrale ligging, mogelijkheid tot huren van een autostaanplaats, recente nieuwbouw, zuinig energieverbruik, aparte tellers EGW, zonnig terras, etc.  Voor meer informatie en/of bezichtiging, contacteer IMMOBOSS: 055 600 100.

Renovation obligation: unknown",Ronse,9600,Peperstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,75,"{'surface': 10, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,4,,,,,,2005,,GOOD,0,184
10005135,"Quartier la Chasse - Close to shops and transport, in a setting close to all facilities,
Superb bright house of +/- 198m² set back from the alignment.

The house is composed:
- 30 m² terrace.
- entrance hall with wc.
- living room of +/- 60m².
- fitted kitchen of 9 m².
- 3 bedrooms (+/- 16m², 11 m², 11 m²).
- bathroom.
- separate water closet.
- large space on level -1.
- PEB E.
- Double glazing.

Perfectly arranged, this house gives you all the comfort in a popular area.
Magnificent house, to visit without delay.
For more information or visits: Bureau Immobilier Belge.",Etterbeek,1040,,Brussels,Belgium,550000,FOR_SALE,HOUSE,HOUSE,3,189,"{'surface': 10, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,30,SOUTH_WEST,,,,2,2015,,AS_NEW,,215
10005282,-,La Louvière Strépy-Bracquegnies,7110,Rue Joseph Wauters,Wallonie,Belgium,,FOR_SALE,HOUSE,APARTMENT_BLOCK,5,190,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,2,,False,TO_BE_DONE_UP,,215
10005395,"Charmante villa met twee slaapkamers en tuin gelegen te Sint-Martens-Latem, op wandelafstand van winkels.
Indeling: Inkomhal. Woonkamer. Geïnstalleerde keuken met plaats voor eettafel. Veranda. Wasplaats. Apart toilet. Kelder. Op het verdiep: Ruime nachthal, plaats voor bureau. Masterbedroom en tweede ruime slaapkamer. Badkamer met lavabo, toilet en ligbad/douche. Opbergzolder. Tuinberging. Tuin rondom de woning.
Bij interesse contacteer Charlotte 0477-762.619

Renovation obligation: unknown",Sint-Martens-Latem,9830,Golflaan,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,150,,True,True,,False,,,,,,,,,,TO_RENOVATE,0,825
10005398,"Voor mensen die werk en privé willen combineren is deze eigendom met losstaand bijgebouw een uitstekende kans! De eigendom bevindt zich in een rustige straat nabij het centrum in Zwevegem, dichtbij alle voorzieningen. Indeling: Ruime inkomhal met gastentoilet, ruime woonkamer, keuken, berging en een ruime slaapkamer/bureau. Verder is er op het gelijkvloers een zuidgericht overdekt terras en een ruime polyvalente ruimte met 2 sectionale poorten met veel mogelijkheden! De 1ste verdieping telt 3 ruime slaapkamers, een badkamer en toegang tot een volwaardige geïsoleerde zolder. Troeven: Magazijn (125m² grond oppervlakte + volledige zolder), vlotte bereikbaarheid, 24 zonnepanelen, dubbele beglazing en zeer stevige constructie. EPC: 379 kWh/m². IDEAAL voor zelfstandigen met een vrij- bijberoep. Voor meer informatie en/of bezichtiging contacteer REALIMMO op 0478/ 50 58 91.

Renovation obligation: unknown",Zwevegem,8550,Kwadepoelstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,230,"{'surface': 18, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,True,,,True,655,SOUTH,,,,GOOD,0,379
10005568,"Deze woning bestaat uit een inkomhal met toegang tot een bureauruimte/speelkamer aan de voorzijde van de woning. 
Via de hal komt u in de zeer ruime, lichtrijke leefruimte. Vanuit de leefruimte is er toegang tot de ingerichte keuken (A++ toestellen), waarop u aansluitend toegang hebt tot de berging en het toilet. 
Vanuit de keuken is er toegang tot de ruime binnenkoer. 
Achter de keuken is er een ruime 2e garage met werkplaats en ingerichte zolder, die dienst kan doen als polyvalente ruimte. 
Op de eerste verdieping is de badkamer, voorzien van lavabomeubel en ruime douche. 
Een eerste kamer en de zeer ruime master bedroom. Op de zolderverdieping is er een overloop met toegang tot 2 slaapkamers. 
Tot slot is er nog een ruime garage naast de woning en vinden we achter het polyvalente gebouw de zonnige tuin. 

De woning werd volledig gerenoveerd met kwalitatieve materialen.
De elektrische keuring is conform. 

Graag meer info over deze woning of vrijblijvend een bezoek inplannen? 
Contacteer hello@belistate.be of 0480/64.73.03

Renovation obligation: unknown",Rollegem-Kapelle,8880,Sint-Jansstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,,,,JUST_RENOVATED,0,
10005719,"Virtual visit available ! Ideally located in the Observatoire district in Uccle, your real estate agency ERA Châtelain is pleased to present you this magnificent  house with 3 façad es. 
 
This beautiful house has been perfectly renovated with quality materials and finishes. 

 The property is composed as follows:  

 Lower floor: living room, equipped kitchen, dining room, laundry room, boiler room. Access to the two terraces and the  garden  via the dining room.  

 First floor: entrance hall, separate toilet, checkroom, living room and multipurpose space used as office or playroom. On the second floor: a children's room, a bedroom with its own bathroom, the master bedroom with a bathroomand shower cabin attached.  

 The house also has a large convertible attic and a second entrance for a small studio, which is arranged as follows: entrance hall, living room with kitchen, shower room with toilet and a bedroom. 
 
MISCELLANEOUS: Alarm, two  parking  spaces, water softener, double glazing. 
 
Our ERA COMFORT GUARANTEE will guarantee all your fixed installations for a worry-free purchase. 
 
Information and visits on 02 535 98 98. More information about this  house for sale in Uccle  on era.be/chatelain",Uccle,1180,Rue  Groeselenberg,Brussels,Belgium,,FOR_SALE,HOUSE,HOUSE,4,207,"{'surface': 15, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,30,,,,,3,1961,False,GOOD,342,342
10005779,,Diksmuide,8600,Ploemeurlaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,85,,,,,False,True,,,,,,2,1980,False,TO_RENOVATE,304,304
10005844,,Zwevezele,8750,Waterjufferstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,22617,,,,,False,True,,,,,,2,2021,False,,0,
10005852,,Zwevezele,8750,Waterjufferstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,216,,,,,False,True,,,,,,2,2021,False,,0,
10005883,-,Wandre,4020,Rue de Visé,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,117,"{'surface': 20, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,39,EAST,True,353,,3,,False,GOOD,,672
10005901,,Knokke-Heist,8300,Westkapellestraat,Flanders,Belgium,,FOR_SALE,APARTMENT,GROUND_FLOOR,1,54,,,,,False,True,,,,,,,,,GOOD,0,84
10005928,,Diksmuide,8600,Generaal Baron Jacquesstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,152,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,3,2017,False,GOOD,,55
10005932,,Beersel,1654,Henry Torleylaan,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,267,,True,True,,False,True,65,,,,,2,,,TO_RENOVATE,0,411
10006077,,Aalst,9320,Kapellekensbaan,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,195,,,,,False,,,,True,600,,3,1918,False,TO_RESTORE,877,877
10006091,,Aalst,9320,Kapellekensbaan,Flanders,Belgium,,FOR_SALE,LAND,BUILDING_LAND,,,,,,,False,,,,,,,,1918,,,,877
10006099,"Sorry, there is no English translation. TROP TARD- SOUS COMPROMIS-Splendide appartement 2 ch. au rez-de-chaussée avec terrasse de +/-41m². Il vous offre: hall d'entrée, séjour avec cuisine américaine équipée, 2 ch. (13-10m²), 1 salle de bain, wc séparé, local technique/buanderie, 1 emplacement de parking extérieur, une cave. Excellente performance énergétique PEB B - 107 kWh/m².an - UC: RWEPEB-00897.3 . A deux pas de toutes les commodités (commerces, écoles, bus, etc.) tout en étant au calme. Jardin complémentaire commun. A saisir! Appel d'offres à partir de 219.999€ sous réserve d'acceptation des vendeurs. Rsgmts et visite au 010 77 91 91 - www.immobienetre.be. Vous souhaitez vendre ou louer un bien, n'hésitez pas à nous contacter pour une évaluation sans engagement...",ANDENNE,5300,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,70,"{'surface': 4, 'type': 'USA_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,True,True,41,,,,,,2012,,AS_NEW,0,107
10006192,"Sorry, there is no English translation. Residentie Águeda beschikt over achterliggende garageboxen en autostaanplaatsen.
Enkelen zijn er nog beschikbaar.

Parking 1 : € 7.500,00 excl kosten

Interesse? Aarzel zeker niet om ons vrijblijvend te contacteren, stuur een mail naar verkoop@bebuild.be.",SINT-GILLIS-WAAS,9170,Blokstraat,Flanders,Belgium,7500,FOR_SALE,GARAGE,OUTDOOR_PARKING_SPACE,0,,,,,,False,,,,,,,,,,,,
10006449,,Oostduinkerke,8670,a,Flanders,Belgium,399000,FOR_SALE,APARTMENT,SERVICE_FLAT,2,72,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,,2020,,,,47
10006502,"Schuman, in the heart of the European district, in a pleasant building located between Square Ambiorix and Schuman, magnificent office of ±244 m² renovated in 2024 composed as follows: 1 meeting room at the front of ±11 m² connected to the rear building by a kitchen of ±18 m² and a central courtyard of ±27 m². At the back, 3 open space floors of ±71 m² each with 2 sanitary blocks, a terrace of ±11 m² on the 1st floor. Individual gas boiler, double-glazed wooden frames at the front, new aluminum frames at the back. Location +++, brightness, in the immediate vicinity of the European institutions, parks, restaurants, means of transport including the metro, sports centers. Opportunity in the heart of the European district! Free to act! The measurements are given for information purposes only. Visits and information: 0475/51.38.17.",BRUXELLES,1000,Rue Saint-Quentin,Brussels,Belgium,800000,FOR_SALE,OFFICE,OFFICES,,244,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,,,,,,,2,1899,,JUST_RENOVATED,,
